h_mean,h_std,h_rms,h_peak,h_skewness,h_kurtosis,h_crest_factor,h_shape_factor,h_impulse_factor,h_peak_to_peak,h_freq_mean,h_freq_std,h_freq_peak,h_spectral_energy,v_mean,v_std,v_rms,v_peak,v_skewness,v_kurtosis,v_crest_factor,v_shape_factor,v_impulse_factor,v_peak_to_peak,v_freq_mean,v_freq_std,v_freq_peak,v_spectral_energy,rul,snapshot_idx,split,condition,bearing
0.00012774205336866466,0.24916031910192413,0.2491603518479713,1.5142480547811814,-0.10104390462715845,1.23110082974671,6.077403742386123,1.30905319528538,7.955644788041811,2.985463762958278,22.49091492615175,39.095083096514365,1422.65625,33329426.866811026,0.00012058363553682071,0.24958361537735357,0.24958364450669424,1.3595336717700826,-0.10833945728562748,1.1899408528456323,5.447206584597215,1.3045891822106015,7.1063667835603574,2.687738148683221,22.49926351572254,39.17860236666519,1422.65625,33442688.89547057,84.02366863905326,54,test,2,5
-0.0011443329710713254,0.25017774652144587,0.25018036364290763,1.3718922001318024,-0.10378863434537262,1.040446414141094,5.483612623109282,1.2980248766628095,7.117865598806502,2.618880799350774,22.660136878773926,39.21118577161924,1422.65625,33603565.86260408,-0.0020451433736243434,0.24987595943585633,0.2498843286711041,1.3831266550297274,-0.09852324698063386,0.9970483241621038,5.535067614602808,1.295546070512194,7.170935098146669,2.6208180991473133,22.691491929346157,39.13229353413532,1422.65625,33525599.489577956,83.72781065088756,55,test,2,5
0.0019048071596938403,0.25142868936326773,0.25143590460641496,1.3885806092381388,-0.12043540368093779,1.198531685297998,5.522602714223452,1.3059082059018683,7.212012202469019,2.6376823409742434,23.138070114159667,39.19605656800929,2417.1875,33942751.46285634,0.0012603130546695795,0.25148416934428736,0.25148732735424656,1.4259356427542413,-0.11510275366659313,1.2193900836681966,5.670009927537978,1.3076556770236143,7.414420670554771,2.6813014151614922,23.077756120637837,39.24163148344147,2417.1875,33955651.076847404,83.43195266272188,56,test,2,5
0.0015923522153032932,0.24286442701548308,0.24286964712605913,1.3572478464023663,-0.10980726437759823,1.1350673731319105,5.588379867379276,1.3039980837653387,7.2872366384453775,2.60628992060827,22.068120833541258,38.02528826892127,1422.65625,31669035.090875823,0.0023364040674688545,0.24219054025289138,0.24220180959677798,1.4679282642759992,-0.11006319916095314,1.1846535271982832,6.06076505668464,1.3029255120849486,7.896725415140001,2.646860181015226,21.95833104758419,37.950425491558214,1422.65625,31496652.347565852,83.13609467455622,57,test,2,5
-0.0020746691007078517,0.241948864976506,0.24195775977491807,1.238742872462319,-0.111255418065807,1.0664839013244203,5.119665819395681,1.3014932096352474,6.663210299572692,2.4736429721404822,21.697907584379372,38.048604175005494,1422.65625,31432629.833015516,-0.0014497708877846374,0.2429998399350947,0.24300416466412406,1.3173243992175934,-0.1171356056087932,1.1083402424533375,5.420995154683683,1.3031201527327338,7.064208033963881,2.4557802516501814,21.797146411463515,38.2091246354693,1422.65625,31703905.027548846,82.84023668639054,58,test,2,5
-0.0004463318271217484,0.243356609980111,0.24335701928054543,1.3952559728806735,-0.12172425723689749,1.2754508692892212,5.7333705721735075,1.3077064320394283,7.497565574527682,2.6527537170251216,21.798214308306342,38.281185731102255,2060.9375,31794975.99811581,7.225365283582163e-06,0.24274343977783364,0.2427434398853667,1.3788784109053862,-0.1124170203862328,1.2174804708438778,5.680394129500958,1.306172319323425,7.4195735748319995,2.518536833552034,21.732202595597123,38.19070971019743,2060.9375,31634537.477319002,82.54437869822485,59,test,2,5
0.007868788768274942,0.23939090848390562,0.23952019727244173,1.3684571823402065,-0.11040786456503174,1.2509545553850963,5.713326883986926,1.3041271708954516,7.450904825645903,2.5735128175676216,21.892916915021914,37.451659352378,2417.1875,30833485.40284297,0.007679507518617945,0.23982501939004436,0.23994794177313478,1.5107027134303965,-0.08780099851404212,1.2866060148787364,6.295960291472035,1.3041341482779218,8.210776812344719,2.8818449127384835,21.886205460814853,37.54384861909506,2417.1875,30941946.816209354,82.24852071005917,60,test,2,5
-0.003426885210745378,0.25013232898611265,0.2501558025436638,1.3544313830028585,-0.12012573248693806,1.0959655973617881,5.414351253199626,1.3034899339585666,7.057552357489874,2.4505900465226604,22.93136474782158,39.052256082653884,2417.1875,33602374.768112615,-0.0028878651575704856,0.2495990860698557,0.24961579183231883,1.486770624209607,-0.08639387553708422,1.0876525732752746,5.956236235255498,1.3024426115267556,7.757655877147539,2.777585529036527,22.926005551014683,38.94074277883814,2417.1875,33455852.39970268,81.95266272189349,61,test,2,5
0.0005743688794491372,0.2462982082247348,0.2462988779396376,1.4005246747584594,-0.08861149964962652,1.1296688299239657,5.6862811819062,1.3008976253492492,7.39726968663993,2.6530720900712925,22.158915849598266,38.68790583261633,1424.21875,32567650.04747515,0.00010485114486236125,0.2454086136387712,0.24540863603766322,1.420927978196153,-0.0672419234434664,1.0187972313993514,5.790048798332798,1.2978581526308728,7.514662037077432,2.6931293054914205,22.070196603030794,38.553459119446295,1424.21875,32333214.32139774,81.65680473372781,62,test,2,5
0.003875470931570076,0.24662208894899787,0.2466525370485957,1.538368108093789,-0.09606355536587945,1.245954200752922,6.236984733647647,1.3051802245940467,8.140389135484881,3.0487729619819968,22.395833631961406,38.63192828610515,1424.21875,32669683.66568677,0.0037351383749331737,0.24637827609177101,0.24640658714537816,1.493286282590419,-0.09076045886289817,1.2528461928750518,6.060253095844918,1.3048817584770473,7.90791371655418,2.9771336878201575,22.344263329146607,38.610055029558055,1424.21875,32604200.191717327,81.36094674556212,63,test,2,5
0.004295109597826972,0.24726272187585305,0.24730002344503083,1.517958953024892,-0.10593957842707441,1.2296072859451312,6.138127008128496,1.3030475961703998,7.998271642962787,2.8997924097190704,22.07508622326296,38.95241203987225,1424.21875,32843363.70464324,0.004003415043303477,0.2474389659708367,0.24747135028670658,1.5054842494727803,-0.08191667656713943,1.188007992361328,6.083468844868411,1.3041232630454198,7.933593240637002,2.8283258284078148,21.99672957467685,39.03134758439982,1424.21875,32887639.346965652,81.06508875739645,64,test,2,5
0.0006575545330808458,0.23826682447972536,0.23826773181783603,1.45820137509198,-0.15537097150967505,1.363554814106009,6.120011988029943,1.3107105139839117,8.021564058452094,2.7425100411481194,21.447910633143756,37.420441972065014,1422.65625,30479193.668190308,0.00045820775054775456,0.2386198711132384,0.23862031104757442,1.5967010412595248,-0.12341353221504903,1.3739954601366398,6.691387812894496,1.3119598722850843,8.778832300451823,3.051875153552469,21.395679317309515,37.52351379135828,1422.65625,30569089.93657899,80.76923076923077,65,test,2,5
0.004228795585574958,0.23733792263733897,0.2373755931723227,1.4096899553193993,-0.12229697610638689,1.370713842597504,5.938647425685828,1.3100310773298578,7.779812684986166,2.7957025789976857,21.40491485652344,37.26650989709124,2060.9375,30260644.084531482,0.0040943145499967495,0.237929360115129,0.23796458521475222,1.4399869891604922,-0.12132995308239371,1.2347995198485577,6.051265938815719,1.3054071866471637,7.899366044876431,2.7447738874257617,21.45906874166488,37.35794319118495,2060.9375,30410466.111247167,80.4733727810651,66,test,2,5
-0.0024331878420398756,0.23417547631024233,0.2341881169235611,1.2242182619021036,-0.12027240205885154,1.2383210620085698,5.227499490490632,1.3088399515537006,6.841960179909969,2.445691849306125,20.957328093971306,36.852605111642525,2060.9375,29447358.125719868,-0.0028266399133048785,0.23384867376497837,0.23386575661015185,1.2896908313631248,-0.11071870404946968,1.2237600125845915,5.514662984660432,1.3084660996771413,7.215749566603392,2.560532594943803,20.978567438289197,36.77412715258828,2060.9375,29367283.213886723,80.1775147928994,67,test,2,5
0.0006769294494235697,0.24582318734487446,0.24582411938187176,1.2973328468601062,-0.10287891461547796,1.19562988741741,5.277483959332349,1.3045862786891054,6.884933159374843,2.477762481594389,22.202007933116597,38.56473118617991,1422.65625,32443066.740318045,9.61006406672224e-05,0.24594917784370124,0.2459491966185816,1.327645151942434,-0.11084798989505562,1.0834229970536065,5.398046304643759,1.303351155507325,7.035549888668095,2.468911188034509,22.191540818364388,38.59669851407718,1422.65625,32475867.055385806,79.88165680473372,68,test,2,5
0.0010934421139896415,0.2375171750925114,0.23751969198275616,1.4147231669463904,-0.13555121934297726,1.2565445962237645,5.956235270981837,1.3047069441597747,7.771141519132099,2.683920066750332,20.928499823494413,37.55870165556187,1422.65625,30288415.537782975,0.0007358184460289278,0.23548548503495784,0.23548663463333724,1.3980221983600116,-0.13170350390913044,1.249158301202292,5.936736921527862,1.3061412401822279,7.754216925352951,2.587494658724821,20.973011503965882,37.11152071406982,1422.65625,29771893.65770352,79.58579881656804,69,test,2,5
-0.00228190531040655,0.24514792201683114,0.24515854209269558,1.4426837093907792,-0.11027022655263603,1.2140211042135718,5.884696886635135,1.3043827176941747,7.675896917826896,2.6720136796701386,22.204799345329842,38.42599688302008,2060.9375,32270095.981285047,-0.002279007019095598,0.24440404584242645,0.24441467119864135,1.5558257853527222,-0.08590851573901323,1.1593111629483843,6.365517166855756,1.301750606806061,8.28631583462278,2.7349555139026167,22.13242479891711,38.31235833424982,2060.9375,32074645.972773813,79.28994082840237,70,test,2,5
-0.0020936458835673715,0.2387442633017901,0.23875344314292155,1.3180214503599463,-0.11225390825017581,1.210538833026538,5.520429079489495,1.304807488499899,7.203097202680667,2.5298623446802666,21.84523766136579,37.2934635241562,2417.1875,30605587.744507875,-0.002369096472546737,0.24049443406521764,0.240506102696887,1.3858143837588006,-0.09427469550010355,1.2137090985214458,5.76207575696987,1.3028396182578368,7.507060579614576,2.574997976082635,21.90146530756735,37.62863640054704,2417.1875,31057321.32836392,78.99408284023667,71,test,2,5
0.003403738003655183,0.24518912158560266,0.2452127459499546,1.4254399714013846,-0.11134762589428827,1.2488847028844097,5.813074544202075,1.3075838532897281,7.601082411999177,2.7126530172173284,22.09892513944689,38.500798081530476,1424.21875,32287521.918708265,0.003543180492373712,0.24521328055980446,0.2452388776089609,1.4264761285048824,-0.09711254866822612,1.2632831011238395,5.816680219739119,1.306099517501554,7.597163228493074,2.677345178948137,22.06809653326045,38.524627608283566,1424.21875,32295285.83304358,78.69822485207101,72,test,2,5
-0.005257377555190696,0.24689579303766707,0.24695176176422864,1.4096585566192934,-0.0788483409642578,1.1675439899681734,5.708234460620789,1.3032477256095558,7.439243578080257,2.6490769292427094,22.26744236275843,38.77407356409275,1424.21875,32756003.145849988,-0.005597922624283766,0.24603376282457462,0.24609743840057843,1.556343863904471,-0.09458758858882155,1.2520386220630861,6.324096154811861,1.306259554338308,8.260911024810717,2.8579034039076623,22.188540488523422,38.642554007840424,1424.21875,32531715.018911045,78.40236686390533,73,test,2,5
0.0010056179001561574,0.24581935256264525,0.24582140948599088,1.5922801042846007,-0.07329119235649105,1.1580575134578641,6.477385788355695,1.3032367000260712,8.441566879646787,3.007348656932157,21.703810122804526,38.84697945106819,1424.21875,32442665.96464175,0.0010283465840769876,0.2454947797783539,0.24549693357579735,1.3519010758831331,-0.08248142143390433,1.1347814341750304,5.50679414274731,1.302624566988502,7.173285335720253,2.690422737542284,21.736144807818107,38.76159016698943,1424.21875,32357103.425619394,78.10650887573965,74,test,2,5
-0.002644682056409107,0.2429940945901625,0.24300848616637305,1.4730404007620732,-0.1094934740977141,1.124892040215193,6.061682964221713,1.303383392527843,7.900696906368042,2.7207978400248236,22.243722752246263,37.95381840733391,1422.65625,31707554.342103876,-0.0030848961932632897,0.24453219090975126,0.2445516488916937,1.3574133262248935,-0.09486736665122812,1.138319176790488,5.5506202161021205,1.3038186634512916,7.23700223151358,2.680907570013315,22.357837424481836,38.21164258715763,1422.65625,32112681.345158987,77.81065088757396,75,test,2,5
0.005442332948484295,0.24250235151208085,0.24256341331043924,1.434146830940777,-0.1310878884961025,1.4498208994611916,5.912461452294145,1.3123419805603909,7.759171372322652,2.828611556578779,21.733367710595434,38.16522381076815,1422.65625,31603483.94405849,0.005303948364215431,0.24197080773554652,0.24202893146159837,1.4397196721007732,-0.12031518688208812,1.3675534391074402,5.948543686081011,1.308655917517184,7.78459689543156,2.659664570918451,21.777764319711714,38.02807937781593,1422.65625,31463929.281419314,77.51479289940828,76,test,2,5
-0.0008940987607293783,0.24327094859885937,0.24327259164316645,1.407655319552531,-0.10425007671399363,1.2087016973688867,5.786329277946367,1.307029388218253,7.562902416214694,2.5944431910582777,21.788475186408007,38.26929938016492,1422.65625,31773113.155541543,-0.0010375510852211713,0.24252450981823037,0.24252672919665447,1.4336722824603585,-0.10611799488430475,1.2532638704085013,5.911399074251911,1.3069622048752612,7.7259751680137105,2.6113796498954516,21.840049543254256,38.08452378621739,1422.65625,31578828.24416885,77.2189349112426,77,test,2,5
-0.0006099760457948817,0.2476528432645693,0.24765359445766533,1.4654069486574879,-0.1328429201873988,1.2010427548542078,5.917164060794893,1.3052694386966015,7.723493412340641,2.6899548969107046,22.496598413352892,38.77692560543777,1422.65625,32927693.202740468,-0.0006766292392718161,0.24823355676145079,0.24823447892983733,1.4003080237277281,-0.1446837905222481,1.1915640530431189,5.641069805286314,1.3054479363761018,7.364122936294223,2.5398534110539943,22.629734755758122,38.82115987526601,1422.65625,33082365.528914835,76.92307692307692,78,test,2,5
-0.004818526265695663,0.244927844166008,0.24497523761225642,1.3185363890416848,-0.07391628141459428,1.238081286800118,5.382325176568517,1.3062373080810512,7.030593949886428,2.6109997256241693,22.013726231783966,38.5052943579673,1422.65625,32231617.9243277,-0.004297767956228557,0.2444780344661877,0.2445158075582355,1.456797425088424,-0.07847823499073014,1.1763699531921459,5.95788648443723,1.3041424920998919,7.76993292749401,2.7050451121816455,22.063087713479728,38.3790852754173,1422.65625,32108282.28248295,76.62721893491124,79,test,2,5
0.0001019963715606898,0.24787865243642485,0.24787867342100595,1.4310285119114337,-0.10520460498943178,1.39045809952718,5.773100574389273,1.312607093513226,7.5778127655392105,2.722217061269615,22.00630828814159,39.103761209588505,1422.65625,32987246.513508312,0.0010991743861120309,0.24772652604123419,0.24772896457376428,1.4463290984730852,-0.1021077181049751,1.4064332158095363,5.838352818192904,1.3113306441597226,7.656010961943538,2.7512357399075755,21.93844122700263,39.11142219139113,1422.65625,32948200.231794953,76.33136094674556,80,test,2,5
-0.0013942404773822103,0.240773937476623,0.24077797423042155,1.5703068658416073,-0.10512472028588714,1.3628154092750462,6.521804458460645,1.308870003084412,8.53619422169677,2.7802292995854514,21.575061827683463,37.871803362136106,1422.65625,31125615.128881853,-0.0011651963204110253,0.24006488275290364,0.24006771047692038,1.3539918012013745,-0.11097418182725984,1.2501858911940822,5.640041297123565,1.3069818357723637,7.371431528377205,2.599112177764039,21.484129794549418,37.77534464539924,1422.65625,30941913.02422919,76.03550295857988,81,test,2,5
-0.0008598425839280289,0.2373740979202432,0.2373756552233576,1.2446929261324051,-0.10136726973441386,1.172514309807858,5.24355762159339,1.3030784459405047,6.8327669167741885,2.397768013334345,20.60193109337017,37.70874937271321,1422.65625,30251243.012588687,-0.0008360470047498642,0.23711299137133426,0.23711446529399377,1.312363404600846,-0.11663904383692826,1.2660492380985868,5.534725192611663,1.3073416097457256,7.23577654283967,2.4592623674919363,20.708454533523657,37.596633134619964,1422.65625,30185011.809914388,75.7396449704142,82,test,2,5
0.0008558255161349418,0.24254723984535226,0.2425487497265507,1.2976876521713039,-0.11201427584255255,1.0836094556067764,5.3502137348840835,1.3029299879718148,6.970953917267898,2.5601495308025095,21.291310840616198,38.398464953861115,2417.1875,31584453.06879412,0.0011708647663031195,0.24344839541655958,0.24345121103662334,1.3069628281826149,-0.07566060926748382,1.078768020173137,5.368479469098368,1.3033035492883278,6.9967583463861605,2.519086310803889,21.283019720356208,38.58986499854339,2060.9375,31820097.274230797,75.44378698224851,83,test,2,5
-0.0001601566872492066,0.24493280851625387,0.24493286087788294,1.3564471795496633,-0.08337753786276526,1.1111750480983904,5.538036728442142,1.3006437591936846,7.203012909063091,2.587924820916273,21.74008455650161,38.641509069248144,1424.21875,32207626.234636314,0.00021945713940710744,0.24612733644402646,0.24612743428246076,1.500953417047485,-0.07319041225645746,1.0913628938017794,6.0982775911069815,1.3000659836856197,7.928163255302681,2.8555830399698294,21.827645908070377,38.84066492441296,1424.21875,32522950.699558906,75.14792899408283,84,test,2,5
-0.0026199797794088844,0.24517661436970464,0.24519061264215514,1.4094607448086256,-0.11836886563953906,1.211229507672483,5.748428659705349,1.3070454042148127,7.513457261155235,2.6981325941276815,21.887895103136195,38.61478329832282,1424.21875,32279452.732986555,-0.0018670749646745978,0.2449151633606022,0.24492227994381027,1.39984646283617,-0.11114233277745282,1.165101733353561,5.715472120999385,1.3070359787793833,7.47032769788721,2.6459276396220783,21.88683624669693,38.55814610748524,1424.21875,32207081.179314684,74.85207100591715,85,test,2,5
-0.00518971560804707,0.24484273881389365,0.24489773355011057,1.2846791707173901,-0.11857010311678297,1.2327560080398356,5.2457781135376464,1.3069483908202588,6.855961264116156,2.505619408328428,21.432593721252566,38.81725831159537,2060.9375,32213165.93990688,-0.005414017421436709,0.24484840813318487,0.24490825741488237,1.3299874949703412,-0.12969578492390996,1.3960045970706503,5.430553910282696,1.3109262578902,7.119055715906955,2.6226072772741293,21.317662198726886,38.88371581679935,2060.9375,32217269.49114907,74.55621301775149,86,test,2,5
-0.0027118658805594924,0.24330724503660928,0.24332235759144447,1.260382856575371,-0.11937708676828473,1.1624899074558863,5.179889217933945,1.3050136761978688,6.7598262706214625,2.517792684359522,21.510234232654508,38.439290058941836,1424.21875,31789370.523306005,-0.002442602840389064,0.2436948155826864,0.24370705662847644,1.375211042733006,-0.09969349632113735,1.1426502865759511,5.642885609274039,1.30315770453342,7.3535698575563995,2.6920648895578276,21.518204395238023,38.51431410895599,1424.21875,31889580.223341655,74.2603550295858,87,test,2,5
0.002862907541273524,0.23612139994192474,0.23613875529045258,1.2260986159296348,-0.12042285868130136,1.2051650709900814,5.192280337110828,1.3055159367032905,6.778604727958025,2.4287585303389623,20.409073965474626,37.56225464551594,1424.21875,29940994.44421096,0.002653800820049611,0.23625563611030456,0.23627054038258163,1.3208347738894435,-0.11696387416042038,1.270886568463541,5.59034897768079,1.3054066802651427,7.297678900508801,2.5277397925531013,20.40917473275413,37.58867273556411,1424.21875,29973589.70951156,73.96449704142012,88,test,2,5
0.007805737646689246,0.23528616433957197,0.2354156083819359,1.4419270007182248,-0.09789356064113917,1.2085083666480756,6.1250271832984495,1.3056116825674768,7.996907046591792,2.7051079095818578,20.6615380993555,37.29767431602009,2063.28125,29786368.67199015,0.007247056737051905,0.23538202050044474,0.235493557037601,1.3039359934923969,-0.11998644628280869,1.2253125085051817,5.537034685321186,1.3066351738884032,7.23488427891149,2.562366279029993,20.722011733205214,37.276464265029155,2063.28125,29801456.57238471,73.66863905325444,89,test,2,5
-8.029145539601226e-05,0.23595506116260753,0.23595507482350886,1.2046595834972613,-0.0933139781178011,1.189732508597893,5.1054616409213684,1.3069024483372107,6.672340318440128,2.4085032289005848,20.430415711080094,37.509332396591574,1425.78125,29890181.578187454,0.00020513112610970417,0.23740025111100943,0.23740033973511757,1.4086129799057638,-0.11033112370752436,1.3183884310844265,5.933491845342378,1.309592349499427,7.770455526510348,2.6131002986612604,20.577177248778526,37.72730574394476,2064.0625,30257476.767330077,73.37278106508876,90,test,2,5
0.006997725166612667,0.2443608113234395,0.2444609872109598,1.3885998765670204,-0.05853860235834515,0.9915734691983058,5.680251447905,1.2958930944011893,7.360998625832558,2.6531210818163613,21.484628607288673,38.70745014648934,1425.78125,32110280.101660013,0.0072399024383820575,0.24388806678022124,0.24399550263296035,1.5244113858966741,-0.08153589333483409,1.0217407794081845,6.247702803701186,1.295102413770213,8.091414981625494,2.914333147738157,21.556170850922125,38.572640854083744,1425.78125,31990040.563093923,73.07692307692307,91,test,2,5
0.0024047395537664,0.2456383636100116,0.24565013423429208,1.2869430169950324,-0.10789333297993925,1.1774939791280925,5.238926577432091,1.302321037847548,6.822764297556239,2.5434705413062053,21.57641637062573,38.88432774140959,1419.53125,32399895.54872257,0.0017937171751439569,0.2439572468763105,0.24396384101906068,1.4886796651760514,-0.11990134974865917,1.1531916905073532,6.1020504471137595,1.3005297504081454,7.935898144995298,2.7046526284303205,21.475420493320392,38.590270687544404,1419.53125,31955397.461653493,72.78106508875739,92,test,2,5
0.003992536966413057,0.2425832920117988,0.24261614520618743,1.4412173900958292,-0.08970092797018207,1.1489214630900495,5.940319383382625,1.2981420618369721,7.711378452346236,2.7730860953113377,21.25696500318299,38.437848586368055,1425.78125,31610089.719318166,0.004002858883966463,0.24254214339077415,0.24257517226590974,1.4122238304179533,-0.10006385339650081,1.1500165889759293,5.821798732411322,1.3007863091917644,7.572916086021836,2.7171304718524434,21.310261122985644,38.39980063017501,1425.78125,31599360.69741809,72.48520710059172,93,test,2,5
0.011637935396620828,0.23997395763001703,0.24025599239334103,1.384988597946013,-0.10066103587466071,1.210110063591734,5.764637061259143,1.307534217655747,7.53746020999417,2.5654653307304547,20.93538246008803,38.178683336144246,1424.21875,31062460.00692002,0.011833250646482815,0.23922744109181862,0.23951992483340928,1.3307661827329698,-0.100335992718109,1.228936178636813,5.55597278035632,1.306253471837364,7.257508733804635,2.618971855581081,20.810758641045204,38.09716473709047,1424.21875,30875347.127842367,72.18934911242604,94,test,2,5
0.005349507632866034,0.2449882084539886,0.24504660681880308,1.3177828202391408,-0.11281734927122546,1.1472744934758161,5.37768238189963,1.299688109371114,6.989309847758002,2.4840390817455775,21.100528809751175,39.03009634193615,1425.78125,32253226.78701191,0.005117601670002185,0.2430182770065328,0.2430721555548408,1.2778530933143468,-0.1348900793842165,1.1870961555627426,5.257093682294625,1.2996469761681795,6.8323659076551575,2.494408801981674,21.041231086946226,38.6547322355278,1425.78125,31734525.62193817,71.89349112426035,95,test,2,5
-0.004489485057571881,0.23470788529370926,0.23475081873153741,1.3797638542483754,-0.12898258440988006,1.3566387478084705,5.877567804440353,1.3098943690067755,7.698992970524733,2.5389899468010797,20.372099395923478,37.3015802499885,1425.78125,29596554.41110987,-0.004102979503000136,0.23438183214785793,0.2344177418238404,1.4366555870792461,-0.11499143754452171,1.3648092468088073,6.128612859656038,1.3071098055371717,8.010769963231787,2.780295236855674,20.317487735509687,37.261333714746414,1425.78125,29510980.371812917,71.59763313609467,96,test,2,5
-0.0011986604729563727,0.23916720521706733,0.23917020892718271,1.3672487604949437,-0.10890136155858574,1.1917941624230624,5.716634887857195,1.3029873177635798,7.4487027591938935,2.647629449167823,20.899878557041838,37.91634947731385,1425.78125,30711062.223010138,-0.0018058727518984968,0.23928205398734534,0.2392888683929925,1.3479260004497142,-0.1093495523866726,1.1902724443878263,5.633049332785239,1.3026064717568473,7.337646516642308,2.5881822902571425,20.82811997468617,37.981020006656436,1425.78125,30742420.888386883,71.30177514792899,97,test,2,5
-0.0011275725484992296,0.23823676422632736,0.23823943260695282,1.3162411440639366,-0.10552314443651657,1.2061185346154115,5.524866852037651,1.3032224596732596,7.200130568309989,2.581230618053675,21.131394401321636,37.59453848932358,1424.21875,30472358.356081694,-0.00086344801975888,0.23731472280650623,0.2373162935898244,1.326546625547542,-0.11149918523189624,1.1336132898815983,5.589783177023424,1.3012667850838913,7.273799184111941,2.609203719978106,21.133903998806346,37.4009234223927,1424.21875,30236196.390149254,71.00591715976331,98,test,2,5
0.0027207540269278047,0.24078890531743588,0.24080427617973096,1.427646871910018,-0.10775950217485936,1.147749325363291,5.928660796864444,1.3019091605419677,7.718577801215914,2.637544186693777,21.5655384564352,37.88505786455963,1422.65625,31135335.35546601,0.002380686736154712,0.24067666192263934,0.24068843608191928,1.3424186684511226,-0.11537957884546979,1.1535437882501371,5.577412402100812,1.301722898016671,7.260245435526956,2.6244603483596087,21.433414166073636,37.935137911706114,1422.65625,31104465.816692468,70.71005917159763,99,test,2,5
0.0034177267063397842,0.2337945949031736,0.23381957459070507,1.2701859588572806,-0.08707375632826533,1.295622111879518,5.4323337174625985,1.3117894058045891,7.126077819392974,2.5345784294361873,20.324645919502412,37.131732214826776,1422.65625,29357781.303734288,0.0030982426746687143,0.23384514103586176,0.2338656646319703,1.40707444360057,-0.10612532622415852,1.360709428099133,6.016592670022074,1.3125768867796985,7.897240475872897,2.510260136204094,20.34137757935791,37.13121097366326,1422.65625,29368294.93570265,70.41420118343194,100,test,2,5
0.003176984121643956,0.23397207312759846,0.2339936414344105,1.3776758406913268,-0.10795963705460322,1.3637045851233998,5.887663580258474,1.3106737733877607,7.716806241208046,2.6572280317902255,20.895377343326803,36.84912629537056,2060.9375,29400676.811607007,0.0035454203605831355,0.234380008409049,0.2344068223140255,1.3310801697340298,-0.09868067401677948,1.3016769647002677,5.678504390734653,1.3098845128163634,7.438184957414774,2.487872863028519,20.703629126803428,37.0440304051539,2060.9375,29505952.934759453,70.11834319526628,101,test,2,5
0.0005378982546081568,0.23450235726052746,0.23450297417149396,1.264882718409378,-0.11291337900487212,1.1714885683091625,5.393887744378734,1.3054274254184954,7.041328991170733,2.5296048753393974,20.76892486705461,37.02198211870263,1424.21875,29523564.95574461,0.0011912141039870905,0.23477915710194597,0.23478217905229043,1.3005103953108328,-0.11069361456683703,1.1746272479548168,5.539221079533661,1.305367718005079,7.230720380147283,2.5202417829677897,20.818936529873568,37.05223407982023,1424.21875,29594356.425370757,69.8224852071006,102,test,2,5
0.007613752942602565,0.23336201851006422,0.23348618999196194,1.416883397513683,-0.1253626124745369,1.228876802884174,6.068382021036844,1.301352958548614,7.897106896713338,2.587011118743189,20.385778525333826,37.04974267269241,1424.21875,29298907.516054507,0.007395571895327854,0.2326944462212761,0.23281194081465265,1.3770294555779612,-0.14122399858606285,1.3222001774818324,5.914771599573295,1.3060707489264147,7.725110172816564,2.740450286421166,20.283595099198752,36.96529189763855,1424.21875,29128409.665140517,69.5266272189349,103,test,2,5
0.00036410804198271584,0.23264594695914947,0.2326462318869266,1.4143809211152352,-0.10122252389028735,1.1015936694375252,6.0795350504391115,1.2998520870686447,7.902496323754225,2.667040125573349,20.758707685944216,36.6418315710864,1424.21875,29057806.59280844,0.0005168832409495529,0.23141542799140336,0.23141600523889694,1.4927395170997566,-0.12607082185593468,1.1083908432718905,6.450459273775429,1.2992784017841343,8.380942416040803,2.683929486360364,20.729493727961447,36.40237669746937,1424.21875,28751379.487818614,69.23076923076923,104,test,2,5
0.002193900824805805,0.23729121110213844,0.23730135285570686,1.3147183071087958,-0.10502836558835267,1.2613794958194822,5.540289978467511,1.3083306415507336,7.248531141936045,2.6119354068873277,20.874067850019834,37.545347839391205,1424.21875,30234703.511357184,0.0015671172793937514,0.23640597277851477,0.2364111668723016,1.4201712695235986,-0.09646673595302595,1.319497008247203,6.007208916170624,1.309600485241122,7.867043711595121,2.7756419494999656,20.79466899198762,37.40414458335739,1424.21875,30007104.151536196,68.93491124260355,105,test,2,5
-0.00039494083979464646,0.2352973491938903,0.23529768064292195,1.1909603306410157,-0.08945529726473844,1.0010552079665844,5.061504760190588,1.297882915381893,6.569240554403408,2.3563736456363062,21.319906908174744,36.8733253171693,1424.21875,29723534.139703877,0.0007335366394461589,0.23506740746445667,0.23506855197593385,1.2641036025379315,-0.09095478031404029,1.091666940446653,5.37759556481197,1.3012117397818173,6.997390480761735,2.481753256377861,21.366914888740666,36.79805171813329,1424.21875,29665552.992061026,68.63905325443787,106,test,2,5
-0.002468280657852295,0.24024947492885834,0.24026215393398534,1.239590637365181,-0.13065005704033084,1.111109657175736,5.1593254162726465,1.2994051741107835,6.704054140853852,2.4539559871740235,21.369565039206407,37.88276122422399,1424.21875,30994627.099630654,-0.0024007270801963275,0.2396200173440257,0.2396320433549419,1.3488863725641396,-0.09520197198394187,1.04663419014991,5.628989986787978,1.2978181583746453,7.305405418192978,2.414290009330119,21.380873251513094,37.74492962372685,1424.21875,30831762.690823957,68.34319526627219,107,test,2,5
